"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2011-04-19","94.1","-0.75","6.41","Beachy, Brandon",425206,545404,"field_out","hit_into_play",,,,,"2","Jamey Carroll grounds out, second baseman Dan Uggla to first baseman Freddie Freeman.","R","R","R","LAD","ATL","X","4","ground_ball","0","2",2011,"-0.65","2","0.07","2.85",,,,"0","1","Bot",141.57,161.65,,,"435263",,"110419_192533",3.48,-136.73,-7.97,-6.98,32.31,-8.53,"3.09","1.39",,,,,,,287139,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0",,"0","0",,"6","3","4-Seam Fastball","0","0","0","0","0","0","0","0",,,,"-0.021","-0.145"
"FF","2011-04-19","93.8","-0.83","6.32","Beachy, Brandon",425206,545404,,"foul",,,,,"3","Jamey Carroll grounds out, second baseman Dan Uggla to first baseman Freddie Freeman.","R","R","R","LAD","ATL","S",,,"0","1",2011,"-0.67","1.7","0.54","2.88",,,,"0","1","Bot",,,,,"435263",,"110419_192508",5.01,-136.3,-6.84,-7.27,33.43,-12.69,"3.09","1.39",,,,,,,287139,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"6","2","4-Seam Fastball","0","0","0","0","0","0","0","0",,,,"0","-0.047"
"FF","2011-04-19","92.9","-1.07","6.36","Beachy, Brandon",425206,545404,,"called_strike",,,,,"5","Jamey Carroll grounds out, second baseman Dan Uggla to first baseman Freddie Freeman.","R","R","R","LAD","ATL","S",,,"0","0",2011,"-0.82","1.99","0.20","2.52",,,,"0","1","Bot",,,,,"435263",,"110419_192452",5.06,-135,-8.35,-8.98,34.82,-9.52,"3.02","1.44",,,,,,,287139,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"6","1","4-Seam Fastball","0","0","0","0","0","0","0","0",,,,"0","-0.033"
"IN","2011-04-14","69.9","-2.65","7.2","Beachy, Brandon",458085,545404,"intent_walk","intent_ball",,,,,"11","Brandon Beachy intentionally walks Chris Coghlan.","R","L","R","ATL","FLA","B",,,"3","0",2011,"-0.28","1.54","-5.03","4.55",,"407833",,"1","6","Top",,,,,"435263",,"110414_205412",-4.52,-101.67,0.21,-1.1,16.11,-22.29,"3.36","1.53",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0",,"0","0",,"49","4","Intentional Ball","5","5","5","5","5","5","5","5",,,,"-0.023",
"IN","2011-04-14","75.4","-2.66","7.08","Beachy, Brandon",458085,545404,,"intent_ball",,,,,"11","Brandon Beachy intentionally walks Chris Coghlan.","R","L","R","ATL","FLA","B",,,"2","0",2011,"-0.16","1.5","-5.32","5.04",,"407833",,"1","6","Top",,,,,"435263",,"110414_205401",-5.68,-109.69,0.48,-0.26,20.75,-21.11,"3.36","1.53",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"49","3","Intentional Ball","5","5","5","5","5","5","5","5",,,,"0",
"IN","2011-04-14","69.9","-2.63","7.31","Beachy, Brandon",458085,545404,,"intent_ball",,,,,"11","Brandon Beachy intentionally walks Chris Coghlan.","R","L","R","ATL","FLA","B",,,"1","0",2011,"-0.31","1.62","-4.26","5.92",,"407833",,"1","6","Top",,,,,"435263",,"110414_205352",-2.93,-101.73,2.71,-1.3,18.55,-21.87,"3.36","1.53",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"49","2","Intentional Ball","5","5","5","5","5","5","5","5",,,,"0",
"IN","2011-04-14","68.5","-2.62","7.07","Beachy, Brandon",458085,545404,,"intent_ball",,,,,"11","Brandon Beachy intentionally walks Chris Coghlan.","R","L","R","ATL","FLA","B",,,"0","0",2011,"-0.48","1.27","-4.00","4.19",,"407833",,"1","6","Top",,,,,"435263",,"110414_205344",-2.06,-99.69,0.59,-2.57,16.03,-24.6,"3.36","1.53",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"49","1","Intentional Ball","5","5","5","5","5","5","5","5",,,,"0",
"FF","2011-04-14","89.5","-1.37","6.44","Beachy, Brandon",445060,545404,"sac_bunt","hit_into_play",,,,,"2","Ricky Nolasco out on a sacrifice bunt, first baseman Freddie Freeman to second baseman Dan Uggla.   John Buck to 2nd.","R","R","R","ATL","FLA","X","3","ground_ball","1","0",2011,"-0.3","1.65","0.17","3.25",,,"407833","0","6","Top",132.53,186.75,,,"435263",,"110414_205311",4.35,-130.2,-5.24,-2.04,29.57,-14.93,"3.57","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0",,"0","0",,"48","2","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0.022","-0.151"
"FF","2011-04-14","90.5","-1.18","6.21","Beachy, Brandon",445060,545404,,"ball",,,,,"14","Ricky Nolasco out on a sacrifice bunt, first baseman Freddie Freeman to second baseman Dan Uggla.   John Buck to 2nd.","R","R","R","ATL","FLA","B",,,"0","0",2011,"-0.51","1.65","1.17","1.19",,,"407833","0","6","Top",,,,,"435263",,"110414_205232",6.99,-131.29,-10.14,-4.76,29.69,-14.62,"2.65","1.14",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"48","1","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","0.057"
"SL","2011-04-14","83.3","-1.51","6.2","Beachy, Brandon",407833,545404,"field_error","hit_into_play",,,,,"14","John Buck reaches on a fielding error by third baseman Chipper Jones.","R","R","R","ATL","FLA","X","5","ground_ball","1","1",2011,"0.15","0.43","0.53","1.31",,,,"0","6","Top",98.39,169.68,,,"435263",,"110414_205140",4.26,-121.1,-5.52,2.97,22.31,-29.69,"3.6","1.76",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0.9",,"0","0",,"47","3","Slider","5","5","5","5","5","5","5","5",,,,"-0.053","0.415"
"FF","2011-04-14","88.3","-1.49","6.21","Beachy, Brandon",407833,545404,,"foul_tip",,,,,"7","John Buck reaches on a fielding error by third baseman Chipper Jones.","R","R","R","ATL","FLA","S",,,"1","0",2011,"-0.42","1.63","-0.37","2.15",,,,"0","6","Top",,,,,"435263",,"110414_205121",3.49,-128.34,-7.16,-3.39,28.72,-15.57,"3.6","1.76",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"47","2","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","-0.042"
"FF","2011-04-14","91.0","-0.93","6.56","Beachy, Brandon",407833,545404,,"ball",,,,,"12","John Buck reaches on a fielding error by third baseman Chipper Jones.","R","R","R","ATL","FLA","B",,,"0","0",2011,"-0.26","1.61","0.46","4.23",,,,"0","6","Top",,,,,"435263",,"110414_205105",3.97,-132.45,-3.3,-1.73,28.04,-14.57,"3.71","1.76",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"47","1","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","0.033"
"FF","2011-04-14","93.4","-1.44","6.29","Beachy, Brandon",425785,545404,"strikeout","swinging_strike",,,,,"11","Greg Dobbs strikes out swinging.","R","L","R","ATL","FLA","S","2",,"1","2",2011,"-0.3","2.22","-1.35","2.77",,,,"2","5","Top",,,,,"435263",,"110414_204227",0.67,-135.83,-8.34,-2.32,30.26,-5.76,"3.52","1.66",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0",,"0","0",,"43","5","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0.014","-0.066"
"FF","2011-04-14","93.1","-1.33","6.45","Beachy, Brandon",425785,545404,,"foul",,,,,"11","Greg Dobbs strikes out swinging.","R","L","R","ATL","FLA","S",,,"1","2",2011,"-0.84","1.78","-0.73","3.85",,,,"2","5","Top",,,,,"435263",,"110414_204202",3.37,-135.51,-4.7,-9.41,32.61,-11.81,"3.52","1.66",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"43","4","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","0"
"FF","2011-04-14","91.3","-1.38","6.25","Beachy, Brandon",425785,545404,,"swinging_strike",,,,,"11","Greg Dobbs strikes out swinging.","R","L","R","ATL","FLA","S",,,"1","1",2011,"-0.43","1.81","-0.83","2.65",,,,"2","5","Top",,,,,"435263",,"110414_204139",2.17,-132.78,-7.07,-3.81,30.39,-12.19,"3.52","1.66",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"43","3","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","-0.025"
"FF","2011-04-14","93.6","-1.5","6.3","Beachy, Brandon",425785,545404,,"ball",,,,,"11","Greg Dobbs strikes out swinging.","R","L","R","ATL","FLA","B",,,"0","1",2011,"-0.29","1.8","-1.18","3.39",,,,"2","5","Top",,,,,"435263",,"110414_204119",1.24,-136.08,-5.66,-2.07,32.98,-11.38,"3.67","1.66",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"43","2","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","0.012"
"FF","2011-04-14","91.9","-1.36","6.33","Beachy, Brandon",425785,545404,,"foul",,,,,"3","Greg Dobbs strikes out swinging.","R","L","R","ATL","FLA","S",,,"0","0",2011,"-0.29","1.64","0.33","3.46",,,,"2","5","Top",,,,,"435263",,"110414_204057",4.85,-133.78,-5,-2.05,27.06,-13.77,"3.52","1.66",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"43","1","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","-0.016"
"SL","2011-04-14","84.4","-1.49","6.25","Beachy, Brandon",459991,545404,"field_out","hit_into_play",,,,,"5","Gaby Sanchez grounds out, pitcher Brandon Beachy to first baseman Freddie Freeman.","R","R","R","ATL","FLA","X","1","ground_ball","3","2",2011,"0.49","0.48","0.21","2.00",,,,"1","5","Top",125.5,177.71,,,"435263",,"110414_204017",2.73,-122.83,-4.35,6.79,22.87,-29.05,"2.99","1.45",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0",,"0","0",,"42","6","Slider","5","5","5","5","5","5","5","5",,,,"0.021","-0.207"
"FF","2011-04-14","91.6","-1.53","6.36","Beachy, Brandon",459991,545404,,"ball",,,,,"11","Gaby Sanchez grounds out, pitcher Brandon Beachy to first baseman Freddie Freeman.","R","R","R","ATL","FLA","B",,,"2","2",2011,"-0.58","1.89","-1.39","3.46",,,,"1","5","Top",,,,,"435263",,"110414_203959",1.48,-133.41,-5.47,-5.73,31.63,-11.13,"3.17","1.45",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"42","5","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","0.067"
"FF","2011-04-14","90.3","-1.12","6.38","Beachy, Brandon",459991,545404,,"called_strike",,,,,"6","Gaby Sanchez grounds out, pitcher Brandon Beachy to first baseman Freddie Freeman.","R","R","R","ATL","FLA","S",,,"2","1",2011,"-0.29","2.06","0.46","2.31",,,,"1","5","Top",,,,,"435263",,"110414_203945",4.45,-131.16,-8.65,-1.95,29.48,-9.62,"3.28","1.47",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"42","4","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","-0.048"
"FF","2011-04-14","91.5","-1.26","6.47","Beachy, Brandon",459991,545404,,"ball",,,,,"11","Gaby Sanchez grounds out, pitcher Brandon Beachy to first baseman Freddie Freeman.","R","R","R","ATL","FLA","B",,,"1","1",2011,"-0.39","1.76","-0.97","4.14",,,,"1","5","Top",,,,,"435263",,"110414_203926",1.41,-133.29,-3.65,-3.34,31.37,-12.78,"3.28","1.45",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"42","3","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","0.035"
"FF","2011-04-14","90.6","-0.97","6.33","Beachy, Brandon",459991,545404,,"called_strike",,,,,"8","Gaby Sanchez grounds out, pitcher Brandon Beachy to first baseman Freddie Freeman.","R","R","R","ATL","FLA","S",,,"1","0",2011,"-0.72","1.79","0.20","1.89",,,,"1","5","Top",,,,,"435263",,"110414_203911",4.45,-131.68,-9.11,-7.39,28.14,-12.67,"3.27","1.36",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"42","2","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","-0.032"
"FF","2011-04-14","91.1","-1.25","6.33","Beachy, Brandon",459991,545404,,"ball",,,,,"12","Gaby Sanchez grounds out, pitcher Brandon Beachy to first baseman Freddie Freeman.","R","R","R","ATL","FLA","B",,,"0","0",2011,"-0.47","1.93","0.94","2.44",,,,"1","5","Top",,,,,"435263",,"110414_203857",6.56,-132.38,-8.14,-4.31,27.68,-10.62,"3.24","1.45",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"42","1","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0","0.025"
"FF","2011-04-14","90.5","-1.25","6.36","Beachy, Brandon",489149,545404,"field_out","hit_into_play",,,,,"7","Logan Morrison flies out to center fielder Nate McLouth.","R","L","R","ATL","FLA","X","8","fly_ball","0","0",2011,"-0.27","2.15","-0.80","2.09",,,,"0","5","Top",104.42,62.25,,,"435263",,"110414_203821",1.5,-131.47,-9.48,-1.72,28.12,-8.3,"3.49","1.69",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0",,"0","0",,"41","1","4-Seam Fastball","5","5","5","5","5","5","5","5",,,,"0.03","-0.226"
"FF","2011-04-14","91.9","-1.61","6.16","Beachy, Brandon",519317,545404,"field_out","hit_into_play",,,,,"5","Giancarlo Stanton grounds out, pitcher Brandon Beachy to first baseman Freddie Freeman.","R","R","R","ATL","FLA","X","1","ground_ball","0","0",2011,"-0.36","1.92","-0.06","2.59",,"408299","434670","2","4","Top",125.5,178.71,,,"435263",,"110414_202458",4.64,-133.61,-7.38,-2.96,30.74,-10.58,"3.35","1.59",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0",,"0","0",,"35","1","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"0.044","-0.409"
"SL","2011-04-14","85.6","-1.18","6.37","Beachy, Brandon",434670,545404,"walk","ball",,,,,"3","Hanley Ramirez walks.   Omar Infante to 2nd.","R","R","R","ATL","FLA","B",,,"3","2",2011,"0.3","0.9","0.78","3.53",,,"408299","2","4","Top",,,,,"435263",,"110414_202424",3.85,-124.64,-2.06,4.87,23.7,-24.37,"3.57","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0.7",,"0","0",,"34","9","Slider","4","5","5","4","5","4","5","4",,,,"-0.02","0.176"
"FF","2011-04-14","93.0","-1.06","6.32","Beachy, Brandon",434670,545404,,"foul",,,,,"5","Hanley Ramirez walks.   Omar Infante to 2nd.","R","R","R","ATL","FLA","S",,,"3","2",2011,"-0.47","1.58","0.22","2.70",,,"408299","2","4","Top",,,,,"435263",,"110414_202353",4.26,-135.28,-7.01,-4.5,29.52,-14.25,"3.68","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"34","8","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"0","0"
"FF","2011-04-14","91.7","-1.48","6.22","Beachy, Brandon",434670,545404,,"foul",,,,,"11","Hanley Ramirez walks.   Omar Infante to 2nd.","R","R","R","ATL","FLA","S",,,"3","2",2011,"-0.77","1.44","-1.01","3.02",,,"408299","2","4","Top",,,,,"435263",,"110414_202317",2.82,-133.44,-5.31,-8.33,27.62,-16.48,"3.68","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"34","7","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"0","0"
"FF","2011-04-14","92.9","-1.01","6.51","Beachy, Brandon",434670,545404,,"ball",,,,,"12","Hanley Ramirez walks.   Omar Infante to 2nd.","R","R","R","ATL","FLA","B",,,"2","2",2011,"-0.59","1.55","0.63","3.92",,,"408299","2","4","Top",,,,,"435263",,"110414_202251",5.53,-135.26,-4.14,-6.08,30.7,-14.76,"3.68","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"34","6","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"0","0.062"
"FF","2011-04-14","92.6","-1.04","6.3","Beachy, Brandon",434670,545404,,"foul",,,,,"5","Hanley Ramirez walks.   Omar Infante to 2nd.","R","R","R","ATL","FLA","S",,,"2","2",2011,"-0.8","2.06","0.22","3.00",,,"408299","2","4","Top",,,,,"435263",,"110414_202128",5.02,-134.67,-7.22,-8.83,29.33,-8.21,"3.68","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"34","5","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"0","0"
"FF","2011-04-14","91.5","-1.08","6.2","Beachy, Brandon",434670,545404,,"called_strike",,,,,"8","Hanley Ramirez walks.   Omar Infante to 2nd.","R","R","R","ATL","FLA","S",,,"2","1",2011,"-0.52","2.11","-0.06","1.97",,,"408299","2","4","Top",,,,,"435263",,"110414_202104",3.6,-132.96,-9.42,-4.95,31.84,-8.57,"3.75","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"34","4","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"0","-0.075"
"FF","2011-04-14","91.1","-1.12","6.31","Beachy, Brandon",434670,545404,,"called_strike",,,,,"6","Hanley Ramirez walks.   Omar Infante to 2nd.","R","R","R","ATL","FLA","S",,,"2","0",2011,"-0.43","1.99","0.53","2.60",,,"408299","2","4","Top",,,,,"435263",,"110414_202042",5.01,-132.49,-7.71,-3.75,31.99,-10.2,"3.72","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"34","3","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"0","-0.043"
"FF","2011-04-14","91.4","-1.03","6.18","Beachy, Brandon",434670,545404,,"ball",,,,,"14","Hanley Ramirez walks.   Omar Infante to 2nd.","R","R","R","ATL","FLA","B",,,"1","0",2011,"-0.41","2.18","0.55","0.89",,,"408299","2","4","Top",,,,,"435263",,"110414_202020",4.81,-132.45,-12.35,-3.6,29.14,-7.64,"3.75","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"34","2","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"0","0.052"
"FF","2011-04-14","92.7","-1.35","6.3","Beachy, Brandon",434670,545404,,"ball",,,,,"13","Hanley Ramirez walks.   Omar Infante to 2nd.","R","R","R","ATL","FLA","B",,,"0","0",2011,"-0.52","2.2","-1.77","1.04",,,"408299","2","4","Top",,,,,"435263",,"110414_201957",-0.15,-134.5,-12.63,-5.11,32.03,-6.8,"3.6","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"34","1","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"0","0.03"
"FF","2011-04-14","93.2","-1.17","6.22","Beachy, Brandon",408299,545404,"single","hit_into_play",,,,,"5","Omar Infante singles on a ground ball to second baseman Dan Uggla, deflected by pitcher Brandon Beachy.","R","R","R","ATL","FLA","X","1","ground_ball","0","1",2011,"-0.69","1.79","0.17","2.14",,,,"2","4","Top",138.55,167.67,,,"435263",,"110414_201908",4.97,-135.46,-8.7,-7.44,31.15,-11.62,"3.32","1.49",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0.9",,"1","0",,"33","2","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"-0.013","0.133"
"SL","2011-04-14","82.7","-1.21","6.37","Beachy, Brandon",408299,545404,,"called_strike",,,,,"5","Omar Infante singles on a ground ball to second baseman Dan Uggla, deflected by pitcher Brandon Beachy.","R","R","R","ATL","FLA","S",,,"0","0",2011,"0.09","0.25","-0.13","2.19",,,,"2","4","Top",,,,,"435263",,"110414_201854",2.09,-120.37,-3.39,2.32,20.52,-31.59,"3.35","1.58",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"33","1","Slider","4","5","5","4","5","4","5","4",,,,"0","-0.016"
"SL","2011-04-14","83.3","-1.01","6.31","Beachy, Brandon",458085,545404,"strikeout","swinging_strike",,,,,"14","Chris Coghlan strikes out swinging.","R","L","R","ATL","FLA","S","2",,"0","2",2011,"0.39","0.44","1.30","2.31",,,,"1","4","Top",,,,,"435263",,"110414_201821",4.39,-121.1,-3.49,5.65,20.22,-29.53,"3.36","1.53",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0",,"0","0",,"32","3","Slider","4","5","5","4","5","4","5","4",,,,"0.016","-0.102"
"FF","2011-04-14","92.8","-1.34","6.22","Beachy, Brandon",458085,545404,,"foul",,,,,"4","Chris Coghlan strikes out swinging.","R","L","R","ATL","FLA","S",,,"0","1",2011,"-0.36","1.65","-0.62","2.52",,,,"1","4","Top",,,,,"435263",,"110414_201758",2.48,-135,-7.29,-3.02,31.75,-13.55,"3.36","1.53",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"32","2","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"0","-0.035"
"CH","2011-04-14","81.1","-1.59","5.94","Beachy, Brandon",458085,545404,,"called_strike",,,,,"4","Chris Coghlan strikes out swinging.","R","L","R","ATL","FLA","S",,,"0","0",2011,"-1.43","1.17","-0.38","2.12",,,,"1","4","Top",,,,,"435263",,"110414_201744",5.65,-117.79,-4.04,-13.11,21.81,-22.55,"3.42","1.53",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"32","1","Changeup","4","5","5","4","5","4","5","4",,,,"0","-0.023"
"SL","2011-04-14","82.9","-1.07","6.36","Beachy, Brandon",445060,545404,"strikeout","swinging_strike",,,,,"14","Ricky Nolasco strikes out swinging.","R","R","R","ATL","FLA","S","2",,"0","2",2011,"0.52","0.05","1.20","1.16",,,,"0","4","Top",,,,,"435263",,"110414_201710",3.97,-120.57,-5.34,6.88,22.31,-33.69,"3.57","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,"0",,"0","0",,"31","3","Slider","4","5","5","4","5","4","5","4",,,,"0.023","-0.145"
"FF","2011-04-14","89.7","-1.23","6.34","Beachy, Brandon",445060,545404,,"called_strike",,,,,"7","Ricky Nolasco strikes out swinging.","R","R","R","ATL","FLA","S",,,"0","1",2011,"-0.13","1.74","-0.43","1.84",,,,"0","4","Top",,,,,"435263",,"110414_201656",2.06,-130.29,-8.89,0.05,28.63,-13.72,"3.64","1.7",,,,,,,287074,545404,"435263","518692","462564","116706","136460","445988","434661","518792","50",,,,,,,,"31","2","4-Seam Fastball","4","5","5","4","5","4","5","4",,,,"0","-0.047"
